keyword,cluster,page,source,business_fit,search_volume_us,cpc_usd,paid_competition,paid_competition_index,seo_kd,metric_status
is he just being nice or is he flirting,backlog-interest,/does-he-like-me-text-analyzer,unqueried first-round backlog; Google autocomplete: is he just being nice h,80,,,,,not queried,unavailable (not zero)
he's starting to take longer to reply,backlog-losing,/is-he-losing-interest,unqueried first-round backlog; Google autocomplete: he takes longer to reply,80,,,,,not queried,unavailable (not zero)
what do mixed signals from a guy mean,backlog-mixed,/mixed-signals-text-analyzer,unqueried first-round backlog; Google autocomplete: mixed signals from a guy w,80,,,,,not queried,unavailable (not zero)
am i in a situationship or friendship,backlog-situationship,/situationship-analyzer,unqueried first-round backlog; Google autocomplete: am i in a situationship,80,,,,,not queried,unavailable (not zero)
texts to send ex after no contact,backlog-ex,/ex-text-analyzer,unqueried first-round backlog; Google autocomplete: ex texts after no contact,80,10,0.06,LOW,11,not queried,available
should i text him first or wait,backlog-initiation,/tools/who-texts-first,unqueried first-round backlog; Google autocomplete: should i text him first,80,10,0.05,LOW,4,not queried,available
talking stage how long,talking-stage,TBD,Google autocomplete: talking stage h,80,20,,LOW,0,not queried,available
soft ghosting examples,ghosting,TBD,Google autocomplete: soft ghosting,80,10,,LOW,0,not queried,available
dating and texting etiquette,texting,TBD,Google autocomplete: texting etiquette dating a,80,70,3.87,LOW,9,not queried,available
flirty text messages ai,interest,TBD,Google autocomplete: flirty text messages a,80,,,,,not queried,unavailable (not zero)
emotional connection sexuality,effort,TBD,Google autocomplete: emotional connection,80,40,,LOW,0,not queried,available
pocketing dating terms,signals,TBD,Google autocomplete: pocketing dating,80,,,,,not queried,unavailable (not zero)
does no contact actually work,ex,TBD,Google autocomplete: does no contact work a,80,260,0.02,LOW,4,not queried,available
boyfriend ignoring calls and texts,long-distance,TBD,Google autocomplete: boyfriend ignoring texts,80,,,,,not queried,unavailable (not zero)
family communication plan,friendship-expansion,TBD,Google autocomplete: family communication,40,70,,LOW,0,not queried,available
imessage chat analyzer,tools,TBD,Google autocomplete: imessage analyzer,95,,,,,not queried,unavailable (not zero)
is he just being nice or is he interested,backlog-interest,/does-he-like-me-text-analyzer,unqueried first-round backlog; Google autocomplete: is he just being nice,80,70,0.13,LOW,16,not queried,available
how to know he is losing interest,backlog-losing,/is-he-losing-interest,unqueried first-round backlog; Google autocomplete: is he losing interest h,80,10,,LOW,14,not queried,available
what is mixed signals from a guy friend,backlog-mixed,/mixed-signals-text-analyzer,unqueried first-round backlog; Google autocomplete: mixed signals from a guy w,80,,,,,not queried,unavailable (not zero)
am i in a situationship or relationship,backlog-situationship,/situationship-analyzer,unqueried first-round backlog; Google autocomplete: am i in a situationship,80,,,,,not queried,unavailable (not zero)
what should i reply to my ex,backlog-ex,/ex-text-analyzer,unqueried first-round backlog; Google autocomplete: should i reply to my ex w,80,10,,LOW,0,not queried,available
should i text them first or wait,backlog-initiation,/tools/who-texts-first,unqueried first-round backlog; Google autocomplete: should i text him first w,80,,,,,not queried,unavailable (not zero)
talking stage or dating,talking-stage,TBD,Google autocomplete: talking stage vs dating,80,,,,,not queried,unavailable (not zero)
soft ghosting friendship,ghosting,TBD,Google autocomplete: soft ghosting,80,10,,LOW,0,not queried,available
dating app texting etiquette,texting,TBD,Google autocomplete: texting etiquette dating a,80,10,,,,not queried,available
flirty texts about kissing,interest,TBD,Google autocomplete: flirty texts a,80,20,0.03,LOW,6,not queried,available
emotional human connection,effort,TBD,Google autocomplete: emotional connection h,80,10,,,,not queried,available
pocketing dating trend,signals,TBD,Google autocomplete: pocketing dating,80,10,,LOW,0,not queried,available
does no contact always work,ex,TBD,Google autocomplete: does no contact work a,80,20,,LOW,0,not queried,available
boyfriend ignoring texts after fight,long-distance,TBD,Google autocomplete: boyfriend ignoring texts,80,10,,LOW,0,not queried,available
family communication styles,friendship-expansion,TBD,Google autocomplete: family communication,40,90,,LOW,0,not queried,available
imessage chat stats,tools,TBD,Google autocomplete: imessage chat statistics,95,,,,,not queried,unavailable (not zero)
signs a guy is attracted to you over text,backlog-interest,/does-he-like-me-text-analyzer,unqueried first-round backlog; Google autocomplete: signs a guy is interested through text,80,,,,,not queried,unavailable (not zero)
how to tell if he's losing interest,backlog-losing,/is-he-losing-interest,unqueried first-round backlog; Google autocomplete: signs he is losing interest a,80,70,0.01,LOW,11,not queried,available
when a guy likes you but acts distant,backlog-mixed,/mixed-signals-text-analyzer,unqueried first-round backlog; Google autocomplete: he acts interested then disappears w,80,10,,LOW,10,not queried,available
difference between a relationship and a situationship,backlog-situationship,/situationship-analyzer,unqueried first-round backlog; Google autocomplete: situationship vs relationship a,80,20,0.05,LOW,12,not queried,available
what signs your ex wants you back,backlog-ex,/ex-text-analyzer,unqueried first-round backlog; Google autocomplete: signs your ex wants you back w,80,10,,,,not queried,available
stop texting first and see what happens,backlog-initiation,/tools/who-texts-first,unqueried first-round backlog; Google autocomplete: should i stop texting first a,80,90,,LOW,0,not queried,available
talking stage texting rules,talking-stage,TBD,Google autocomplete: talking stage rules,80,,,,,not queried,unavailable (not zero)
soft ghosting meaning,ghosting,TBD,Google autocomplete: soft ghosting,80,70,,LOW,1,not queried,available
dry at texting meaning,texting,TBD,Google autocomplete: dry texter a,80,,,,,not queried,unavailable (not zero)
flirty texts for her,interest,TBD,Google autocomplete: flirty texts,80,2900,0.07,LOW,25,not queried,available
emotional intimacy avoidance,effort,TBD,Google autocomplete: emotional intimacy a,80,10,,LOW,0,not queried,available
toxic situationship signs,signals,TBD,Google autocomplete: situationship signs,80,,,,,not queried,unavailable (not zero)
ex not saying happy birthday,ex,TBD,Google autocomplete: ex says happy birthday,80,,,,,not queried,unavailable (not zero)
boyfriend keeps ignoring my texts,long-distance,TBD,Google autocomplete: boyfriend ignoring texts,80,,,,,not queried,unavailable (not zero)
friends falling apart,friendship-expansion,TBD,Google autocomplete: friendship falling apart,40,30,,LOW,0,not queried,available
love calculator accurate,tools,TBD,Google autocomplete: love calculator a,60,110,,LOW,1,not queried,available
what are signs a guy likes you over text,backlog-interest,/does-he-like-me-text-analyzer,unqueried first-round backlog; Google autocomplete: signs he likes you over text w,80,,,,,not queried,unavailable (not zero)
how to tell if he's pulling away,backlog-losing,/is-he-losing-interest,unqueried first-round backlog; Google autocomplete: signs he is pulling away a,80,10,0.15,LOW,9,not queried,available
when you get mixed signals from a guy,backlog-mixed,/mixed-signals-text-analyzer,unqueried first-round backlog; Google autocomplete: mixed signals from a guy w,80,10,,LOW,0,not queried,available
do you want a relationship with me,backlog-situationship,/situationship-analyzer,unqueried first-round backlog; Google autocomplete: does he want a relationship w,80,10,,LOW,0,not queried,available
when my ex says he misses me,backlog-ex,/ex-text-analyzer,unqueried first-round backlog; Google autocomplete: ex says he misses me w,80,10,,LOW,0,not queried,available
who should text first after a date,backlog-initiation,/tools/who-texts-first,unqueried first-round backlog; Google autocomplete: who texts first,80,260,0.02,LOW,13,not queried,available
talking stage vs relationship,talking-stage,TBD,Google autocomplete: talking stage vs dating,80,20,,LOW,0,not queried,available
soft ghosting signs,ghosting,TBD,Google autocomplete: soft ghosting,80,10,,,,not queried,available
good night messages meaning,texting,TBD,Google autocomplete: good night texts meaning,80,,,,,not queried,unavailable (not zero)
flirty texts for him,interest,TBD,Google autocomplete: flirty texts,80,4400,0.07,LOW,21,not queried,available
emotional intimacy definition,effort,TBD,Google autocomplete: emotional intimacy,80,1300,0.22,LOW,5,not queried,available
zombieing dating meaning,signals,TBD,Google autocomplete: zombieing dating,80,,,,,not queried,unavailable (not zero)
ex told me happy birthday,ex,TBD,Google autocomplete: ex says happy birthday,80,,,,,not queried,unavailable (not zero)
boyfriend not texting after argument,long-distance,TBD,Google autocomplete: boyfriend stopped texting a,80,,,,,not queried,unavailable (not zero)
friendship and communication,friendship-expansion,TBD,Google autocomplete: friendship communication a,40,90,,LOW,0,not queried,available
love calculator ai,tools,TBD,Google autocomplete: love calculator a,60,10,,LOW,0,not queried,available
does he like me as a friend or more quiz,backlog-interest,/does-he-like-me-text-analyzer,unqueried first-round backlog; Google autocomplete: does he like me a,60,260,0.06,LOW,8,not queried,available
is dry texting a sign of disinterest,backlog-losing,/is-he-losing-interest,unqueried first-round backlog; Google autocomplete: dry texting a,80,,,,,not queried,unavailable (not zero)
why do guys act interested then pull away,backlog-mixed,/mixed-signals-text-analyzer,unqueried first-round backlog; Google autocomplete: he flirts then pulls away,80,10,0.02,LOW,8,not queried,available
does he want a relationship or not,backlog-situationship,/situationship-analyzer,unqueried first-round backlog; Google autocomplete: does he want a relationship,80,10,,LOW,0,not queried,available
when should i respond to my ex,backlog-ex,/ex-text-analyzer,unqueried first-round backlog; Google autocomplete: should i reply to my ex w,80,,,,,not queried,unavailable (not zero)
who should text first after saying goodnight,backlog-initiation,/tools/who-texts-first,unqueried first-round backlog; Google autocomplete: who texts first a,80,10,,LOW,0,not queried,available
talking stage vs situationship,talking-stage,TBD,Google autocomplete: talking stage,80,480,,LOW,0,not queried,available
what causes ghosting,ghosting,TBD,Google autocomplete: soft ghosting a,80,40,,LOW,2,not queried,available
good night text meaning,texting,TBD,Google autocomplete: good night texts meaning,80,10,,LOW,2,not queried,available
flirty vs being nice,interest,TBD,Google autocomplete: flirting vs being friendly,80,,,,,not queried,unavailable (not zero)
emotional intimacy examples,effort,TBD,Google autocomplete: emotional intimacy,80,480,0.19,LOW,10,not queried,available
